Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total Local,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total Foreign,Total All,persentase_lokal,persentase_asing
2021-06-30,WICO,EQUITY,1268950977,440,0.0,76100.0,0,3240,381669369,0,87630,0,0,381836339.0,0,823597577,0,0,862311,0,62205020,0,476,886665384,1268501723.0,30.101365420061,69.898634579939
2021-06-30,WIFI,EQUITY,1947077000,1050,0.0,1661487600.0,0,0,166576200,35608400,0,0,0,1863672200.0,0,27100,0,64778100,40000,1734200,10075400,0,0,76654800,1940327000.0,96.04938755168588,3.9506124483141245
2021-06-30,WIIM,EQUITY,2099873760,580,25866700.0,9454800.0,664500,0,965200448,13122024,6283076,0,200,1020591748.0,0,0,3119800,10562740,2368300,56859300,2591160,0,5887022,81388322,1101980070.0,92.614356265082,7.385643734918001
2021-06-30,WIKA,EQUITY,8969951372,990,746245994.0,114092399.0,131405040,0,920912173,399446418,9289607,19934880,4881200,2346207711.0,2500645,33328934,306046003,60952481,4702607,158210057,70515294,211200,151166440,787633661,3133841372.0,74.8668305920878,25.133169407912202
2021-06-30,WINS,EQUITY,4333137057,110,84447686.0,653515539.0,20113941,0,1716799682,211731399,10994,16694200,0,2703313441.0,0,38105869,0,463831861,85328514,5862000,27090231,0,28044285,648262760,3351576201.0,80.65797340944897,19.34202659055103
2021-06-30,WMUU,EQUITY,12941176500,157,1971000.0,133113100.0,0,0,1775003100,2478700,100000,100,26952100,1939618100.0,0,0,0,18000,1294700,0,245700,0,0,1558400,1941176500.0,99.91971878909517,0.08028121090483013
2021-06-30,WOMF,EQUITY,3481481480,238,0.0,880111869.0,0,2349646729,136940635,0,335000,0,0,3367034233.0,0,100,0,68963543,159100,4400000,39924500,0,1000004,114447247,3481481480.0,96.71268545711177,3.287314542888219
2021-06-30,WOOD,EQUITY,6362500000,740,247860200.0,1449211400.0,8784600,0,256204717,243195600,2567104,0,294100,2208117721.0,16485000,24407700,0,18377800,3564600,334429272,6729261,0,272888646,676882279,2885000000.0,76.53787594454073,23.462124055459274
2021-06-30,WOWS,EQUITY,2475720000,50,0.0,1257282648.0,29999900,0,1117283200,8500000,5499900,100,0,2418565748.0,0,1000100,0,0,1107200,0,0,0,0,2107300,2420673048.0,99.91294569905915,0.08705430094085138
2021-06-30,WSBP,EQUITY,26361157534,151,1692518500.0,2073561700.0,172756700,0,5773499331,36857100,1963299,44324500,6992100,9802473230.0,7568400,44483270,17398100,157533250,16676600,292347200,106515437,0,99467513,741989770,10544463000.0,92.96322847356001,7.03677152643999
2021-06-30,WSKT,EQUITY,13573951000,880,1010502268.0,221022614.0,75441742,3500,2171005394,625981194,14087086,25238852,10948000,4154230650.0,4029200,28984613,40655006,49474376,4546820,184929199,96208413,290400,46904436,456022463,4610253113.0,90.1085156970209,9.891484302979093
2021-06-30,WTON,EQUITY,8715466600,240,451196900.0,35724700.0,99944400,0,2058821048,80098532,9848037,13047200,521573549,3270254366.0,0,1230100,10746400,28998871,2668300,45694600,31254000,0,9296963,129889234,3400143600.0,96.17988975524446,3.820110244755545
2021-06-30,YELO,EQUITY,380043597,143,0.0,226849400.0,0,0,152529097,0,0,100000,0,379478497.0,0,0,0,46900,18200,0,500000,0,0,565100,380043597.0,99.85130653312915,0.14869346687085483
2021-06-30,YPAS,EQUITY,668000089,386,0.0,597650500.0,0,0,67990489,0,0,0,0,665640989.0,0,0,0,2500,0,0,7100,0,0,9600,665650589.0,99.99855780192212,0.0014421980778867756
2021-06-30,YULE,EQUITY,1785000000,430,0.0,277343768.0,0,0,1137342624,0,286180600,0,81960152,1782827144.0,0,0,0,0,1760956,0,411900,0,0,2172856,1785000000.0,99.87827137254902,0.1217286274509804
2021-06-30,ZBRA,EQUITY,856133009,925,0.0,665643347.0,0,621,136689423,643500,50513107,0,210100,853700098.0,0,830000,0,438854,170066,0,100,0,0,1439020,855139118.0,99.83172094812296,0.16827905187703038
2021-06-30,ZINC,EQUITY,25250000000,141,0.0,3497647133.0,1747200,0,15335082320,0,234,53150813,0,18887627700.0,0,2721300,10383100,3261163875,6023000,606104300,57451900,0,2524825,3946372300,22834000000.0,82.71712227380222,17.282877726197775
2021-06-30,ZONE,EQUITY,870171478,420,0.0,320958578.0,0,0,31992700,673900,0,0,0,353625178.0,0,0,0,0,3500,0,0,0,17800,21300,353646478.0,99.99397703601618,0.006022963983823416
2021-06-30,ZYRX,EQUITY,1333333300,580,0.0,222587600.0,0,0,100893400,7673600,0,0,60000,331214600.0,0,2000000,0,17500,98200,0,3000,0,0,2118700,333333300.0,99.364389936439,0.6356100635610064
2021-06-30,ABSM01A,CORPORATE BOND,115000000000,1,750000000.0,500000000.0,0,0,15650000000,98100000000,0,0,0,115000000000.0,0,0,0,0,0,0,0,0,0,0,115000000000.0,100.0,0.0
2021-06-30,ABSM01B,CORPORATE BOND,25000000000,1,1000000000.0,0.0,0,0,4000000000,20000000000,0,0,0,25000000000.0,0,0,0,0,0,0,0,0,0,0,25000000000.0,100.0,0.0
2021-06-30,ABSM01C,CORPORATE BOND,35000000000,1,0.0,0.0,0,0,0,35000000000,0,0,0,35000000000.0,0,0,0,0,0,0,0,0,0,0,35000000000.0,100.0,0.0
2021-06-30,ADCP01A,CORPORATE BOND,491000000000,1,0.0,100000000000.0,10000000000,0,0,381000000000,0,0,0,491000000000.0,0,0,0,0,0,0,0,0,0,0,491000000000.0,100.0,0.0
2021-06-30,ADCP01B,CORPORATE BOND,9000000000,1,5000000000.0,0.0,2000000000,0,0,2000000000,0,0,0,9000000000.0,0,0,0,0,0,0,0,0,0,0,9000000000.0,100.0,0.0
2021-06-30,ADHI02ACN2,CORPORATE BOND,556000000000,1,30000000000.0,0.0,14000000000,0,15000000000,475000000000,0,22000000000,0,556000000000.0,0,0,0,0,0,0,0,0,0,0,556000000000.0,100.0,0.0
2021-06-30,ADHI02BCN2,CORPORATE BOND,473500000000,1,120000000000.0,10000000000.0,250500000000,0,16000000000,76000000000,0,1000000000,0,473500000000.0,0,0,0,0,0,0,0,0,0,0,473500000000.0,100.0,0.0
2021-06-30,ADHI02CN1,CORPORATE BOND,2997000000000,1,540500000000.0,31000000000.0,840000000000,30000000000,56000000000,1124500000000,0,29000000000,346000000000,2997000000000.0,0,0,0,0,0,0,0,0,0,0,2997000000000.0,100.0,0.0
2021-06-30,ADHI03CN1,CORPORATE BOND,289600000000,1,7000000000.0,0.0,161600000000,10000000000,54000000000,40000000000,0,17000000000,0,289600000000.0,0,0,0,0,0,0,0,0,0,0,289600000000.0,100.0,0.0
2021-06-30,ADMF03CCN4,CORPORATE BOND,431000000000,1,110000000000.0,0.0,6000000000,55000000000,0,260000000000,0,0,0,431000000000.0,0,0,0,0,0,0,0,0,0,0,431000000000.0,100.0,0.0
2021-06-30,ADMF03CCN5,CORPORATE BOND,241000000000,1,150000000000.0,0.0,17000000000,23000000000,0,51000000000,0,0,0,241000000000.0,0,0,0,0,0,0,0,0,0,0,241000000000.0,100.0,0.0
2021-06-30,ADMF03CCN6,CORPORATE BOND,68000000000,1,7000000000.0,0.0,19000000000,39000000000,0,3000000000,0,0,0,68000000000.0,0,0,0,0,0,0,0,0,0,0,68000000000.0,100.0,0.0
2021-06-30,ADMF04BCN4,CORPORATE BOND,58000000000,1,29000000000.0,0.0,1000000000,5000000000,7000000000,16000000000,0,0,0,58000000000.0,0,0,0,0,0,0,0,0,0,0,58000000000.0,100.0,0.0
2021-06-30,ADMF04BCN5,CORPORATE BOND,287250000000,1,103000000000.0,0.0,18000000000,35200000000,44550000000,79000000000,0,2000000000,0,281750000000.0,0,0,0,0,5500000000,0,0,0,0,5500000000,287250000000.0,98.08529155787642,1.9147084421235858
2021-06-30,ADMF04BCN6,CORPORATE BOND,703000000000,1,0.0,2550000000.0,0,508100000000,119850000000,51500000000,0,0,0,682000000000.0,0,0,0,0,1000000000,20000000000,0,0,0,21000000000,703000000000.0,97.01280227596017,2.987197724039829
2021-06-30,ADMF04CCN1,CORPORATE BOND,91000000000,1,23000000000.0,0.0,5000000000,53000000000,3500000000,5000000000,0,0,0,89500000000.0,0,0,0,1500000000,0,0,0,0,0,1500000000,91000000000.0,98.35164835164835,1.6483516483516483
2021-06-30,ADMF04CCN3,CORPORATE BOND,715500000000,1,9000000000.0,9500000000.0,21900000000,242700000000,27700000000,400200000000,0,3000000000,0,714000000000.0,0,0,0,0,1500000000,0,0,0,0,1500000000,715500000000.0,99.79035639412997,0.20964360587002095
2021-06-30,ADMF04CCN4,CORPORATE BOND,328000000000,1,65000000000.0,20900000000.0,28000000000,4000000000,46800000000,140000000000,0,23300000000,0,328000000000.0,0,0,0,0,0,0,0,0,0,0,328000000000.0,100.0,0.0
2021-06-30,ADMF04CCN5,CORPORATE BOND,607750000000,1,225000000000.0,10300000000.0,127000000000,115300000000,23150000000,105000000000,0,0,0,605750000000.0,0,0,0,0,2000000000,0,0,0,0,2000000000,607750000000.0,99.67091731797615,0.3290826820238585
2021-06-30,ADMF04CCN6,CORPORATE BOND,190000000000,1,5000000000.0,0.0,10000000000,75000000000,5000000000,95000000000,0,0,0,190000000000.0,0,0,0,0,0,0,0,0,0,0,190000000000.0,100.0,0.0
2021-06-30,ADMF04DCN2,CORPORATE BOND,162000000000,1,2400000000.0,0.0,0,83800000000,13200000000,57600000000,0,5000000000,0,162000000000.0,0,0,0,0,0,0,0,0,0,0,162000000000.0,100.0,0.0
2021-06-30,ADMF04DCN3,CORPORATE BOND,268500000000,1,30000000000.0,0.0,4000000000,87000000000,23500000000,121000000000,0,3000000000,0,268500000000.0,0,0,0,0,0,0,0,0,0,0,268500000000.0,100.0,0.0
2021-06-30,ADMF04ECN3,CORPORATE BOND,460750000000,1,163000000000.0,2000000000.0,106500000000,10000000000,37750000000,136000000000,0,5000000000,0,460250000000.0,0,0,0,0,500000000,0,0,0,0,500000000,460750000000.0,99.89148128052089,0.10851871947911014
2021-06-30,ADMF05ACN1,CORPORATE BOND,483950000000,1,0.0,0.0,0,45500000000,38700000000,399450000000,0,0,0,483650000000.0,0,0,0,0,300000000,0,0,0,0,300000000,483950000000.0,99.93801012501291,0.06198987498708544
2021-06-30,ADMF05BCN1,CORPORATE BOND,816050000000,1,10000000000.0,9500000000.0,1500000000,631000000000,60050000000,103000000000,0,0,0,815050000000.0,0,0,0,0,1000000000,0,0,0,0,1000000000,816050000000.0,99.87745848906317,0.12254151093682986
2021-06-30,AGII01ACN3,CORPORATE BOND,164000000000,1,3000000000.0,3500000000.0,24000000000,0,60150000000,72750000000,0,0,0,163400000000.0,0,0,0,0,600000000,0,0,0,0,600000000,164000000000.0,99.63414634146342,0.36585365853658536
2021-06-30,AGII01BCN1,CORPORATE BOND,19000000000,1,0.0,0.0,5000000000,0,12000000000,2000000000,0,0,0,19000000000.0,0,0,0,0,0,0,0,0,0,0,19000000000.0,100.0,0.0
2021-06-30,AGII01BCN2,CORPORATE BOND,61000000000,1,0.0,0.0,17000000000,0,2000000000,42000000000,0,0,0,61000000000.0,0,0,0,0,0,0,0,0,0,0,61000000000.0,100.0,0.0
2021-06-30,AGII01BCN3,CORPORATE BOND,16000000000,1,5000000000.0,0.0,5000000000,0,5000000000,1000000000,0,0,0,16000000000.0,0,0,0,0,0,0,0,0,0,0,16000000000.0,100.0,0.0
2021-06-30,AGII02ACN1,CORPORATE BOND,9000000000,1,0.0,3000000000.0,0,0,5000000000,0,0,1000000000,0,9000000000.0,0,0,0,0,0,0,0,0,0,0,9000000000.0,100.0,0.0
2021-06-30,AGII02BCN1,CORPORATE BOND,2000000000,1,0.0,0.0,0,0,2000000000,0,0,0,0,2000000000.0,0,0,0,0,0,0,0,0,0,0,2000000000.0,100.0,0.0
2021-06-30,AGII02CCN1,CORPORATE BOND,1000000000,1,0.0,0.0,0,0,1000000000,0,0,0,0,1000000000.0,0,0,0,0,0,0,0,0,0,0,1000000000.0,100.0,0.0
2021-06-30,AGII02CN2,CORPORATE BOND,100000000000,1,0.0,0.0,0,0,0,100000000000,0,0,0,100000000000.0,0,0,0,0,0,0,0,0,0,0,100000000000.0,100.0,0.0
2021-06-30,AGRO01B,CORPORATE BOND,239000000000,1,20000000000.0,0.0,123000000000,6000000000,0,70000000000,0,20000000000,0,239000000000.0,0,0,0,0,0,0,0,0,0,0,239000000000.0,100.0,0.0
2021-06-30,AISA01,CORPORATE BOND,9190495000,1,5105830556.0,0.0,3063498333,0,0,0,0,1021166111,0,9190495000.0,0,0,0,0,0,0,0,0,0,0,9190495000.0,100.0,0.0
2021-06-30,AKRA01BCN1,CORPORATE BOND,68000000000,1,10000000000.0,0.0,8000000000,0,5000000000,45000000000,0,0,0,68000000000.0,0,0,0,0,0,0,0,0,0,0,68000000000.0,100.0,0.0
2021-06-30,AKRA01CCN1,CORPORATE BOND,37000000000,1,0.0,0.0,19000000000,0,0,18000000000,0,0,0,37000000000.0,0,0,0,0,0,0,0,0,0,0,37000000000.0,100.0,0.0
2021-06-30,ANTM01BCN1,CORPORATE BOND,2100000000000,1,778500000000.0,70500000000.0,628500000000,264000000000,53000000000,270500000000,0,26000000000,0,2091000000000.0,0,0,0,9000000000,0,0,0,0,0,9000000000,2100000000000.0,99.57142857142857,0.42857142857142855
2021-06-30,APAI01A,CORPORATE BOND,622000000000,1,42000000000.0,0.0,4000000000,250000000000,3000000000,323000000000,0,0,0,622000000000.0,0,0,0,0,0,0,0,0,0,0,622000000000.0,100.0,0.0
2021-06-30,APAI01B,CORPORATE BOND,389000000000,1,317000000000.0,0.0,30000000000,0,5000000000,7000000000,0,30000000000,0,389000000000.0,0,0,0,0,0,0,0,0,0,0,389000000000.0,100.0,0.0
2021-06-30,APAI01C,CORPORATE BOND,1489000000000,1,867000000000.0,0.0,260500000000,22000000000,16000000000,292500000000,0,16000000000,15000000000,1489000000000.0,0,0,0,0,0,0,0,0,0,0,1489000000000.0,100.0,0.0
2021-06-30,APIA01ACN1,CORPORATE BOND,200000000000,1,32500000000.0,26000000000.0,18000000000,82200000000,5300000000,3000000000,0,33000000000,0,200000000000.0,0,0,0,0,0,0,0,0,0,0,200000000000.0,100.0,0.0
2021-06-30,APIA01ACN2,CORPORATE BOND,32000000000,1,5000000000.0,0.0,12000000000,0,9000000000,6000000000,0,0,0,32000000000.0,0,0,0,0,0,0,0,0,0,0,32000000000.0,100.0,0.0
2021-06-30,APIA01B,CORPORATE BOND,100000000000,1,30000000000.0,6000000000.0,43000000000,0,0,13000000000,0,0,8000000000,100000000000.0,0,0,0,0,0,0,0,0,0,0,100000000000.0,100.0,0.0
2021-06-30,APIA01BCN1,CORPORATE BOND,550000000000,1,126000000000.0,15000000000.0,129500000000,162200000000,14800000000,85500000000,0,17000000000,0,550000000000.0,0,0,0,0,0,0,0,0,0,0,550000000000.0,100.0,0.0
2021-06-30,APIA01BCN2,CORPORATE BOND,159000000000,1,20000000000.0,5000000000.0,69000000000,0,4000000000,30000000000,0,11000000000,20000000000,159000000000.0,0,0,0,0,0,0,0,0,0,0,159000000000.0,100.0,0.0
2021-06-30,APIA01C,CORPORATE BOND,900000000000,1,161000000000.0,0.0,489000000000,0,4000000000,199000000000,0,7000000000,40000000000,900000000000.0,0,0,0,0,0,0,0,0,0,0,900000000000.0,100.0,0.0
2021-06-30,APIA01CCN2,CORPORATE BOND,1602000000000,1,865000000000.0,182000000000.0,205000000000,0,4000000000,303000000000,0,23000000000,20000000000,1602000000000.0,0,0,0,0,0,0,0,0,0,0,1602000000000.0,100.0,0.0
2021-06-30,APIA01DCN2,CORPORATE BOND,457000000000,1,40000000000.0,0.0,354000000000,0,1000000000,62000000000,0,0,0,457000000000.0,0,0,0,0,0,0,0,0,0,0,457000000000.0,100.0,0.0
2021-06-30,APOL02A,CORPORATE BOND,126500000000,1,0.0,17500000000.0,32000000000,37000000000,17500000000,0,0,0,0,104000000000.0,0,2500000000,0,20000000000,0,0,0,0,0,22500000000,126500000000.0,82.21343873517786,17.786561264822133
2021-06-30,APOL02B,CORPORATE BOND,281500000000,1,0.0,137550000000.0,21000000000,50000000000,69950000000,0,0,0,0,278500000000.0,0,0,0,3000000000,0,0,0,0,0,3000000000,281500000000.0,98.93428063943162,1.0657193605683837
2021-06-30,ASDF03CCN3,CORPORATE BOND,375000000000,1,170000000000.0,0.0,135000000000,25000000000,0,45000000000,0,0,0,375000000000.0,0,0,0,0,0,0,0,0,0,0,375000000000.0,100.0,0.0
2021-06-30,ASDF03CCN4,CORPORATE BOND,200000000000,1,45000000000.0,13000000000.0,69000000000,42000000000,17600000000,12000000000,0,0,0,198600000000.0,0,0,0,1400000000,0,0,0,0,0,1400000000,200000000000.0,99.3,0.7
2021-06-30,ASDF04BCN2,CORPORATE BOND,670000000000,1,50000000000.0,0.0,13000000000,98450000000,10050000000,488500000000,0,0,0,660000000000.0,0,0,0,0,0,10000000000,0,0,0,10000000000,670000000000.0,98.50746268656717,1.492537313432836
2021-06-30,ASDF04BCN3,CORPORATE BOND,800380000000,1,143000000000.0,40000000000.0,105000000000,373680000000,17800000000,115900000000,0,0,0,795380000000.0,0,0,0,5000000000,0,0,0,0,0,5000000000,800380000000.0,99.37529673405133,0.6247032659486744
2021-06-30,ASDF04BCN4,CORPORATE BOND,1301050000000,1,130000000000.0,0.0,39000000000,590000000000,6550000000,519500000000,0,5000000000,0,1290050000000.0,0,1000000000,0,10000000000,0,0,0,0,0,11000000000,1301050000000.0,99.15452903424158,0.8454709657584258
2021-06-30,ASDF04CCN2,CORPORATE BOND,623000000000,1,125000000000.0,20000000000.0,166000000000,40000000000,31840000000,235000000000,5000000000,0,0,622840000000.0,0,0,0,0,160000000,0,0,0,0,160000000,623000000000.0,99.97431781701445,0.025682182985553772
2021-06-30,ASDF04CCN3,CORPORATE BOND,236160000000,1,26000000000.0,76000000000.0,25000000000,69000000000,25160000000,10000000000,0,5000000000,0,236160000000.0,0,0,0,0,0,0,0,0,0,0,236160000000.0,100.0,0.0
2021-06-30,ASDF05ACN1,CORPORATE BOND,1027000000000,1,0.0,0.0,65000000000,20000000000,4000000000,918000000000,0,0,0,1007000000000.0,0,0,0,0,0,20000000000,0,0,0,20000000000,1027000000000.0,98.05258033106135,1.9474196689386563
2021-06-30,ASDF05ACN2,CORPORATE BOND,891975000000,1,64000000000.0,14000000000.0,46905000000,153000000000,21140000000,502930000000,0,0,90000000000,891975000000.0,0,0,0,0,0,0,0,0,0,0,891975000000.0,100.0,0.0
2021-06-30,ASDF05BCN1,CORPORATE BOND,473000000000,1,115000000000.0,0.0,122000000000,155000000000,3000000000,75000000000,0,3000000000,0,473000000000.0,0,0,0,0,0,0,0,0,0,0,473000000000.0,100.0,0.0
2021-06-30,ASDF05BCN2,CORPORATE BOND,1608025000000,1,176000000000.0,40000000000.0,93000000000,1008300000000,25625000000,257000000000,0,3000000000,0,1602925000000.0,0,0,0,5000000000,100000000,0,0,0,0,5100000000,1608025000000.0,99.68284075185399,0.31715924814601765
2021-06-30,ATIC01CB,CORPORATE BOND,560001736660,1,0.0,0.0,0,0,123791518,0,0,0,0,123791518.0,0,559877945142,0,0,0,0,0,0,0,559877945142,560001736660.0,0.022105559660997785,99.977894440339
2021-06-30,BACA01SB,CORPORATE BOND,200000000000,1,31000000000.0,71000000000.0,0,30000000000,0,68000000000,0,0,0,200000000000.0,0,0,0,0,0,0,0,0,0,0,200000000000.0,100.0,0.0
2021-06-30,BACA02SB,CORPORATE BOND,250000000000,1,85500000000.0,5000000000.0,0,0,15000000000,144500000000,0,0,0,250000000000.0,0,0,0,0,0,0,0,0,0,0,250000000000.0,100.0,0.0
2021-06-30,BACA03SB,CORPORATE BOND,250000000000,1,0.0,0.0,0,100000000000,0,150000000000,0,0,0,250000000000.0,0,0,0,0,0,0,0,0,0,0,250000000000.0,100.0,0.0
2021-06-30,BAFI01ACN2,CORPORATE BOND,500000000000,1,0.0,1000000000.0,15000000000,0,0,484000000000,0,0,0,500000000000.0,0,0,0,0,0,0,0,0,0,0,500000000000.0,100.0,0.0
2021-06-30,BAFI01BCN2,CORPORATE BOND,725000000000,1,0.0,86000000000.0,0,555000000000,1000000000,83000000000,0,0,0,725000000000.0,0,0,0,0,0,0,0,0,0,0,725000000000.0,100.0,0.0
2021-06-30,BAFI01CN1,CORPORATE BOND,100000000000,1,0.0,2000000000.0,2000000000,0,2000000000,94000000000,0,0,0,100000000000.0,0,0,0,0,0,0,0,0,0,0,100000000000.0,100.0,0.0
2021-06-30,BAFI03B,CORPORATE BOND,1200000000000,1,0.0,8000000000.0,10000000000,360000000000,1000000000,821000000000,0,0,0,1200000000000.0,0,0,0,0,0,0,0,0,0,0,1200000000000.0,100.0,0.0
2021-06-30,BALI01CN1,CORPORATE BOND,554000000000,1,0.0,0.0,0,200000000000,4000000000,350000000000,0,0,0,554000000000.0,0,0,0,0,0,0,0,0,0,0,554000000000.0,100.0,0.0
2021-06-30,BBCA01ASBCN1,CORPORATE BOND,435000000000,1,2000000000.0,69500000000.0,14000000000,0,337000000000,5000000000,0,5000000000,2500000000,435000000000.0,0,0,0,0,0,0,0,0,0,0,435000000000.0,100.0,0.0
2021-06-30,BBCA01BSBCN1,CORPORATE BOND,65000000000,1,16000000000.0,0.0,5000000000,0,44000000000,0,0,0,0,65000000000.0,0,0,0,0,0,0,0,0,0,0,65000000000.0,100.0,0.0
2021-06-30,BBIA01CCN1,CORPORATE BOND,100000000000,1,2000000000.0,0.0,0,20000000000,1000000000,77000000000,0,0,0,100000000000.0,0,0,0,0,0,0,0,0,0,0,100000000000.0,100.0,0.0
2021-06-30,BBIA01CCN2,CORPORATE BOND,55000000000,1,0.0,0.0,0,50000000000,4000000000,1000000000,0,0,0,55000000000.0,0,0,0,0,0,0,0,0,0,0,55000000000.0,100.0,0.0
2021-06-30,BBIA01SBCN1,CORPORATE BOND,100000000000,1,30000000000.0,0.0,9000000000,0,6000000000,55000000000,0,0,0,100000000000.0,0,0,0,0,0,0,0,0,0,0,100000000000.0,100.0,0.0
2021-06-30,BBIA01SBCN2,CORPORATE BOND,500000000000,1,136800000000.0,27000000000.0,75200000000,5000000000,28000000000,227000000000,0,0,0,499000000000.0,0,0,0,1000000000,0,0,0,0,0,1000000000,500000000000.0,99.8,0.2
2021-06-30,BBIA02SBCN1,CORPORATE BOND,100000000000,1,50000000000.0,0.0,43000000000,0,1000000000,6000000000,0,0,0,100000000000.0,0,0,0,0,0,0,0,0,0,0,100000000000.0,100.0,0.0
2021-06-30,BBIA02SBCN2,CORPORATE BOND,650000000000,1,50000000000.0,2000000000.0,289000000000,0,42000000000,191000000000,23000000000,6000000000,26000000000,629000000000.0,0,0,0,20000000000,0,0,1000000000,0,0,21000000000,650000000000.0,96.76923076923077,3.230769230769231
2021-06-30,BBKP02SBCN1,CORPORATE BOND,400000000000,1,62000000000.0,58500000000.0,51100000000,5000000000,80300000000,137100000000,0,1000000000,5000000000,400000000000.0,0,0,0,0,0,0,0,0,0,0,400000000000.0,100.0,0.0
2021-06-30,BBKP02SBCN2,CORPORATE BOND,1405000000000,1,1000000000.0,207500000000.0,157700000000,0,422300000000,561500000000,0,16000000000,39000000000,1405000000000.0,0,0,0,0,0,0,0,0,0,0,1405000000000.0,100.0,0.0
2021-06-30,BBNI01CN1,CORPORATE BOND,3000000000000,1,1008000000000.0,22600000000.0,262000000000,1445865000000,156735000000,58000000000,0,33000000000,0,2986200000000.0,0,0,0,12800000000,1000000000,0,0,0,0,13800000000,3000000000000.0,99.54,0.46
2021-06-30,BBRI02ACN4,CORPORATE BOND,1837000000000,1,52000000000.0,0.0,144000000000,1540000000000,1000000000,90000000000,0,10000000000,0,1837000000000.0,0,0,0,0,0,0,0,0,0,0,1837000000000.0,100.0,0.0
2021-06-30,BBRI02BCN3,CORPORATE BOND,1652500000000,1,387000000000.0,13600000000.0,85000000000,883910000000,108225000000,154800000000,0,10000000000,0,1642535000000.0,0,0,0,9765000000,200000000,0,0,0,0,9965000000,1652500000000.0,99.39697428139183,0.6030257186081694
2021-06-30,BBRI02BCN4,CORPORATE BOND,605000000000,1,265000000000.0,0.0,75050000000,10000000000,44850000000,209000000000,0,1000000000,100000000,605000000000.0,0,0,0,0,0,0,0,0,0,0,605000000000.0,100.0,0.0
2021-06-30,BBRI02CCN1,CORPORATE BOND,193000000000,1,120000000000.0,0.0,25000000000,26000000000,2000000000,10000000000,0,0,0,183000000000.0,0,0,0,10000000000,0,0,0,0,0,10000000000,193000000000.0,94.81865284974093,5.181347150259067
2021-06-30,BBRI02CCN2,CORPORATE BOND,925000000000,1,473000000000.0,0.0,193000000000,130000000000,11100000000,117000000000,0,0,0,924100000000.0,0,0,0,900000000,0,0,0,0,0,900000000,925000000000.0,99.9027027027027,0.0972972972972973
2021-06-30,BBRI02CCN3,CORPORATE BOND,2517000000000,1,2022500000000.0,11850000000.0,183500000000,41670000000,205680000000,8700000000,0,31500000000,1500000000,2506900000000.0,0,0,0,0,100000000,10000000000,0,0,0,10100000000,2517000000000.0,99.59872864521256,0.40127135478744536
2021-06-30,BBRI02DCN1,CORPORATE BOND,477000000000,1,420000000000.0,5000000000.0,32000000000,10000000000,0,10000000000,0,0,0,477000000000.0,0,0,0,0,0,0,0,0,0,0,477000000000.0,100.0,0.0
2021-06-30,BBRI02DCN2,CORPORATE BOND,1300500000000,1,460500000000.0,3200000000.0,393000000000,0,190700000000,210500000000,0,42300000000,0,1300200000000.0,0,0,0,0,300000000,0,0,0,0,300000000,1300500000000.0,99.97693194925029,0.02306805074971165
2021-06-30,BBRI02ECN1,CORPORATE BOND,2350000000000,1,1348000000000.0,0.0,392000000000,30000000000,0,177000000000,0,103000000000,300000000000,2350000000000.0,0,0,0,0,0,0,0,0,0,0,2350000000000.0,100.0,0.0
2021-06-30,BBRI03BCN1,CORPORATE BOND,2089350000000,1,277400000000.0,83050000000.0,13000000000,1417750000000,221900000000,68000000000,0,2000000000,0,2083100000000.0,0,0,0,6100000000,150000000,0,0,0,0,6250000000,2089350000000.0,99.70086390504224,0.299136094957762
2021-06-30,BBRI03CCN1,CORPORATE BOND,2172800000000,1,1073000000000.0,33800000000.0,371000000000,294200000000,255300000000,7500000000,0,133000000000,0,2167800000000.0,0,0,0,5000000000,0,0,0,0,0,5000000000,2172800000000.0,99.76988217967599,0.23011782032400588
2021-06-30,BBRI03SB,CORPORATE BOND,500000000000,1,3000000000.0,10000000000.0,386000000000,0,0,0,0,101000000000,0,500000000000.0,0,0,0,0,0,0,0,0,0,0,500000000000.0,100.0,0.0
2021-06-30,BBTN01CN1,CORPORATE BOND,2000000000000,1,912000000000.0,80500000000.0,476000000000,363000000000,1000000000,86500000000,0,75000000000,0,1994000000000.0,0,0,0,6000000000,0,0,0,0,0,6000000000,2000000000000.0,99.7,0.3
2021-06-30,BBTN01CN2,CORPORATE BOND,2000000000000,1,946000000000.0,15000000000.0,490000000000,403000000000,3000000000,134000000000,0,5000000000,4000000000,2000000000000.0,0,0,0,0,0,0,0,0,0,0,2000000000000.0,100.0,0.0
2021-06-30,BBTN02BCN2,CORPORATE BOND,1653000000000,1,490000000000.0,0.0,442500000000,316000000000,500000000,346500000000,0,23500000000,0,1619000000000.0,0,0,0,34000000000,0,0,0,0,0,34000000000,1653000000000.0,97.94313369630974,2.05686630369026
2021-06-30,BBTN02CCN1,CORPORATE BOND,800000000000,1,312500000000.0,0.0,376000000000,99500000000,0,12000000000,0,0,0,800000000000.0,0,0,0,0,0,0,0,0,0,0,800000000000.0,100.0,0.0
